7.392817 7.163817 6.821104 7.37426 7.158602
7.000566 7.154539 6.84156 7.085819 6.710099
6.817962 7.344766 7.098783 7.193025 7.486435
7.121168 6.580409 6.975385 6.588632 6.949509
7.49512 6.804094 7.232435 6.840242 7.493563
7.035333 6.703902 6.964345 6.827509 7.197206
6.880574 6.521969 7.033667 7.410145 7.427486
7.009186 7.264135 6.619276 7.384348 6.684215
6.552357 6.785265 6.822945 7.143199 7.067239
6.971798 6.512121 6.566932 6.967832 6.768128
6.789229 6.982152 7.315412 6.531303 6.955907
6.987213 6.820918 6.658691 7.474769 6.589695
7.312682 7.471456 6.532526 6.830579 7.393923
7.004616 6.773827 6.761766 6.707422 7.363725
7.252098 7.3376 7.023463 6.851401 6.528008
7.445204 6.528033 6.960923 6.685562 7.272746
7.386151 6.64667 7.415794 7.416141 7.24312
7.004267 6.933549 6.873241 6.937258 7.021812
7.255416 6.505172 7.344104 6.717114 7.457711
7.335131 7.010376 7.144009 7.202826 6.917587
7.15381 7.333989 7.210221 7.049804 6.527465
7.224813 6.887893 7.271352 6.592433 7.042001
6.592908 6.832889 6.977986 6.774191 6.811918
6.673203 6.969442 7.203679 7.133425 6.907323
7.040974 7.223414 6.640952 6.738913 6.617849
6.863812 6.864929 7.207223 7.153213 6.57864
6.558601 7.076436 7.388402 7.050382 7.130091
7.341169 6.811894 7.489292 6.743898 7.187483
7.185225 6.831658 7.220236 6.969161 7.158309
7.308015 7.081203 6.949601 6.727123 6.519115
6.706741 6.872383 6.679326 6.882673 7.478528
7.13636 7.180469 6.913724 7.28738 6.998313
7.228491 6.795761 6.546903 7.265647 6.655464
7.015457 6.919172 6.721817 6.909473 6.928853
6.997377 6.565789 7.454043 7.123065 7.261838
7.017036 7.149413 6.786946 7.179413 7.422902
6.860942 7.428075 7.134825 6.843913 7.440059
7.178194 6.989973 6.774048 7.322391 6.832536
6.659172 6.6604 7.330587 6.50497 7.444857
7.013309 7.311254 7.374832 7.017602 7.146135
7.127749 6.67762 6.778562 6.588571 7.472258
7.021944 6.634586 7.104951 6.968935 7.196797
7.051682 6.768275 6.759382 6.555007 7.271327
6.509419 6.622205 7.130799 7.395976 6.937086
7.209224 6.830001 6.805867 6.973471 7.117655
7.470203 7.42087 6.775337 6.53215 7.479986
7.019382 6.644968 7.173405 7.415749 7.140648
6.610946 6.80427 7.069352 6.546267 7.088571
6.659876 6.995731 6.550064 6.559229 7.423474
7.235281 7.113035 7.088134 6.987383 6.515273
6.68931 6.979891 6.887604 6.562768 6.679434
7.402516 6.904626 6.779172 7.347503 7.213853
7.176395 7.307698 7.209761 7.484156 6.895378
7.101816 6.920501 7.204877 7.347207 6.701108
7.460886 6.687696 7.318177 7.318215 6.541437
7.252172 7.398268 7.390035 6.87364 6.988091
7.006279 6.602623 6.870565 6.756812 7.28452
6.692279 7.418399 6.992462 6.616178 6.865165
7.242262 7.058784 6.764375 6.59831 7.489206
7.485321 7.173936 6.822542 6.523545 6.572167
7.33625 7.334921 7.423473 7.256684 6.594747
7.47195 7.056435 7.138721 6.90791 6.54053
7.075748 7.270385 6.523076 6.549296 7.257197
6.791929 6.681885 6.835075 7.495996 6.574863
6.588863 6.673742 7.380029 7.435548 7.452205
6.602899 6.571776 7.32862 7.361996 6.593986
6.769871 7.181875 7.330276 6.587307 7.141184
6.950927 7.476491 6.766922 6.653978 6.530301
6.573032 6.734844 6.855795 6.869408 6.877924
7.061762 6.711752 7.303751 7.447726 7.093977
7.375866 7.473258 6.977911 6.534739 7.428808
7.248183 6.870767 7.177386 7.276832 6.606618
6.572286 6.596482 6.630561 7.157612 7.045443
7.204586 7.080638 7.150911 7.048326 6.860364
7.040634 6.821979 6.746826 7.23766 6.623128
7.157998 7.085052 7.388977 7.490751 6.771827
6.526878 6.634567 6.652589 7.467861 6.757369
6.95904 7.322978 6.896315 6.650652 6.506539
6.798967 7.332318 6.844028 6.617834 6.699289
7.149752 7.12669 7.096119 7.297804 7.31856
7.482331 7.150973 6.605539 6.69737 6.697235
6.759055 7.038359 6.927046 6.918321 7.489004
7.239126 6.845866 7.269829 7.233255 6.742468
6.878615 7.044213 6.674681 6.927095 7.327448
6.996959 7.349117 7.099817 7.453032 7.319813
6.898799 7.272362 6.753409 7.063027 7.211329
7.397286 6.88433 6.732206 7.06006 6.867553
7.175598 7.305204 6.528939 6.791124 7.322039
6.754074 7.339453 7.111921 6.97663 7.48363
7.259991 7.255283 6.745307 7.121096 7.295455
7.132953 7.379732 7.281178 6.752847 7.221231
6.834539 6.916272 6.794318 6.825321 6.922354
6.742471 6.728554 7.294439 7.219269 7.381537
6.96578 6.947063 6.883583 6.508388 7.430784
6.896904 7.494749 7.006884 7.074478 6.945629
6.630332 6.666559 6.632003 6.718403 7.321126
7.209268 6.840283 6.944655 6.514749 6.816528
6.605309 6.831412 7.302484 6.818788 7.341556
7.280411 6.525912 7.362642 7.065028 7.175566
6.901608 6.880959 6.809683 7.000941 7.296699
7.087107 7.096315 7.006454 6.730038 7.294258
7.346541 6.880499 7.32432 7.091432 6.743804
6.721726 6.52519 6.523982 6.627718 7.238107
6.852828 7.255239 7.031668 7.20029 7.250439
7.483761 7.222163 6.57784 7.225796 7.086259
6.665748 7.354949 7.437321 7.471884 6.698367
7.343692 6.58437 6.934603 6.531872 7.287903
7.196801 6.699263 7.36566 7.324375 7.498366
6.940892 6.835664 6.686285 6.587341 7.150257
6.713459 6.956191 6.732741 7.298915 7.181621
6.940556 6.742982 7.454998 6.782988 6.906278
6.814021 7.396003 6.513692 7.003179 6.779774
6.529993 6.662544 7.489094 6.674091 6.918571
7.326052 6.784978 6.695866 7.030782 6.959921
7.326779 7.348701 6.764032 6.802788 6.636765
7.063028 7.473623 7.067788 6.866484 7.128112
6.802835 7.33839 6.962372 7.027854 6.616258
7.001772 7.455853 7.126671 6.773652 6.868525
7.126975 7.124766 6.882376 7.443654 6.512508
7.162384 7.431939 7.205975 6.851167 6.835615
6.656922 7.352756 6.740047 7.193798 6.685335
6.590595 6.746266 6.913469 7.392152 7.451565
6.808602 6.652773 6.604706 7.472389 6.978017
7.190109 6.779104 6.915725 7.313402 6.500209
7.464433 6.842712 7.258395 6.951464 7.088665
7.266905 6.636152 6.817212 7.479746 6.752685
7.342062 6.677841 7.226006 7.47587 6.917923
6.714431 7.017322 7.32476 7.081672 7.407748
6.554798 7.247713 6.592291 6.7071 6.564956
7.190541 7.228198 7.4091 6.781388 6.95929
7.226022 6.828223 6.959751 7.02951 6.855127
7.202544 6.979758 7.126095 7.314233 7.254514
6.552868 7.171372 7.156758 6.58403 7.141223
6.954679 6.870163 7.129563 6.946254 7.312483
7.318536 7.436975 6.573192 6.762221 7.475726
6.629255 6.572326 7.128041 7.020812 7.201167
7.294242 7.32535 6.975414 7.314782 7.076137
6.732968 6.530162 6.723478 7.330953 6.957589
6.597013 7.000639 6.951869 7.333471 7.031937
7.04971 7.21943 6.926849 6.81517 7.45635
6.918178 7.322887 7.39395 6.63643 7.408636
6.613076 6.904182 6.709871 7.161259 7.396309
7.376813 7.253117 6.565242 7.399501 6.543774
6.529294 6.961556 6.921568 7.180835 6.535164
7.248081 7.147542 6.646375 6.56165 7.141647
6.698172 6.810129 6.553113 7.417928 6.756461
7.367752 7.377519 6.983504 6.6045 7.181094
7.079769 6.867545 6.86833 7.038442 6.867269
7.383021 7.309744 7.245571 6.897508 6.889707
6.557699 6.57688 7.037857 6.972101 7.213433
6.847879 7.02175 7.428255 6.715464 7.327179
7.247934 7.302204 6.652384 6.546665 7.081439
6.658986 7.311832 7.112824 6.513167 7.010282
6.703611 7.432349 7.155176 7.224864 7.093275
7.210578 7.396926 6.737627 6.964892 6.595828
7.239011 7.098554 6.633588 6.768112 6.596731
6.786679 7.245138 6.808034 7.40905 7.241045
6.760173 6.808374 6.521051 6.581484 7.251878
7.254294 7.380631 7.427598 7.074816 6.978802
